id,name,popularity,artists,release_date,duration,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
6dbSBQXCctYSVryynHXaZ4,Freaky Friday (feat. Chris Brown),70,"['Lil Dicky', 'Chris Brown']",2018-03-16,216631,0.147,0.755,0.599,0.0,8.0,0.109,-5.042,1.0,0.224,133.123,4.0,0.755
3BUWNzPWz2mDbptZmGEXpB,Let It All Work Out,64,['Lil Wayne'],2018-09-28,316192,0.0218,0.551,0.562,0.0,11.0,0.302,-6.862,1.0,0.163,135.872,4.0,0.438
4dV3okcjbQwTcg4ObIGr4N,Bitchuary,62,['Shordie Shordie'],2018-12-08,134213,0.35,0.762,0.383,0.0,5.0,0.127,-10.098,0.0,0.202,92.947,4.0,0.441
5gQcxYXqnofyocKgEbGYKt,Bounce Out With That,64,['YBN Nahmir'],2018-09-07,99108,0.0476,0.864,0.664,0.0,8.0,0.0863,-7.315,1.0,0.104,94.932,4.0,0.381
5MAK1nd8R6PWnle1Q1WJvh,I See Red,74,['Everybody Loves an Outlaw'],2018-10-31,230613,0.00713,0.509,0.448,0.0137,4.0,0.244,-7.552,0.0,0.0357,156.909,3.0,0.221
4vCAzANUWDE24URV6wQ4ra,Otra Noche en Miami,75,['Bad Bunny'],2018-12-23,233128,0.2,0.513,0.647,2.03e-05,1.0,0.0959,-8.843,1.0,0.286,88.811,4.0,0.278
1ZAyjvIk9YiD76yYy0TEG6,Plug Walk,67,['Rich The Kid'],2018-03-30,175229,0.203,0.872,0.519,0.0,11.0,0.108,-6.531,1.0,0.177,95.006,4.0,0.154
6OiRh4kttAs1YWglvTcYkB,Alrighty Aphrodite,65,['Peach Pit'],2018-06-28,207813,0.00605,0.534,0.724,0.0929,6.0,0.108,-4.675,0.0,0.0495,81.846,4.0,0.503
4lFfMRH0YH4pW5gczTDbNC,Medicine,63,['Queen Naija'],2018-06-08,219135,0.24,0.741,0.37,0.0,8.0,0.118,-8.437,0.0,0.324,116.06,4.0,0.13
7s6Rk59SDllxPq5omrxJT4,Stillborn,66,['Black Label Society'],2018-09-21,196040,2.27e-05,0.585,0.881,0.000939,5.0,0.376,-4.719,0.0,0.0366,107.03,4.0,0.425
55WLWX71YkHt2tSucNIf1g,Sold Out Dates (feat. Lil Baby),67,"['Gunna', 'Lil Baby']",2018-04-16,166368,0.469,0.817,0.556,0.0,4.0,0.131,-7.178,0.0,0.14,126.991,4.0,0.314
