id,name,popularity,artists,release_date,duration,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0GZKXX0In7pcQhxVPdz2Ls,beat it,59,"['Lil Peep', 'Nedarb']",2016-02-22,202226,0.289,0.716,0.586,5.13e-05,6.0,0.106,-5.835,1.0,0.0279,114.029,4.0,0.255
2BrzlUj1u1CtvaJDGIKpsP,Make Me (Cry),62,"['Noah Cyrus', 'Labrinth']",2016-11-15,242081,0.592,0.588,0.471,0.00146,0.0,0.0733,-7.287,1.0,0.0577,152.881,4.0,0.209
7b6QP0Pz2sqyW7yyXodpm6,Tu Me Enamoraste - Remix,70,"['Lary Over', 'Anuel', 'Bryant Myers', 'Almighty', 'Brytiago']",2016-04-02,341134,0.25,0.689,0.536,0.0,8.0,0.169,-8.861,1.0,0.174,119.967,4.0,0.349
78eouBKVRyhbSzJwChr6QM,Don't Hurt Yourself (feat. Jack White),60,"['Beyoncé', 'Jack White']",2016-04-23,233666,0.0105,0.614,0.686,1.36e-06,9.0,0.184,-6.483,0.0,0.21,136.537,4.0,0.645
3ZLyt2ndLFBh148XRYjYYZ,All We Got (feat. Kanye West & Chicago Children's Choir),57,"['Chance the Rapper', 'Kanye West', ""Chicago Children's Choir""]",2016-05-27,203794,0.308,0.531,0.544,1.89e-06,0.0,0.0835,-8.615,0.0,0.462,131.921,4.0,0.398
4ezAjoV01phDz1SqO6SzEU,Why You Always Hatin?,57,"['YG', 'Drake', 'Kamaiyah']",2016-06-17,196586,0.0413,0.925,0.355,0.0,0.0,0.141,-9.309,0.0,0.55,92.988,4.0,0.383
2HJQcyUpmUuvzS5vBAICIc,Working For It,59,"['ZHU', 'Skrillex', 'THEY.']",2016-07-29,231813,0.0971,0.776,0.715,0.0131,5.0,0.247,-6.587,0.0,0.0505,99.951,4.0,0.502
4k5UZm89ZX0YAHUp55zpt9,We (feat. CeeLo Green),59,"['Mac Miller', 'CeeLo Green']",2016-09-16,319272,0.794,0.641,0.637,0.0515,3.0,0.131,-9.43,0.0,0.0579,138.869,4.0,0.601
4r9hiElqKWMPT4Z3vN2exq,A Lovely Night,62,"['Ryan Gosling', 'Emma Stone']",2016-12-09,236506,0.299,0.364,0.478,0.0015,7.0,0.124,-8.645,1.0,0.0473,134.551,4.0,0.493
3SUQYLuMqCW7lkMAZ1Bhev,I'm Coming Out / Mo' Money Mo' Problems,57,"['Zooey Deschanel', 'Anna Kendrick', 'Gwen Stefani', 'James Corden', 'Walt Dohrn', 'Ron Funches', 'Caroline Hjelt', 'Aino Jawo', 'Kunal Nayyar']",2016-09-23,61906,0.00386,0.879,0.91,1.69e-06,6.0,0.466,-5.452,0.0,0.28,112.961,4.0,0.65
25gBSdeZ7qMplP2XsoXO1r,Switch Up,58,"['Toni Romiti', 'Bigrod']",2016-07-12,260047,0.0766,0.804,0.425,0.0,9.0,0.0964,-10.384,0.0,0.153,125.926,4.0,0.494
1JY9hsqLWZ3JB3K39Ve1xF,True Colors - Film Version,58,"['Anna Kendrick', 'Justin Timberlake']",2016-09-23,180573,0.81,0.377,0.183,8.5e-06,4.0,0.121,-12.679,1.0,0.0372,71.276,4.0,0.368
0q5DrtpnnGpOvBy5nnPMbe,Timeless (feat. DJ SPINKING),58,"['A Boogie Wit da Hoodie', 'DJ SpinKing']",2016-10-28,184000,0.261,0.569,0.761,6.71e-06,5.0,0.0748,-6.071,0.0,0.475,180.122,4.0,0.325
0YwxZXiwZDJbWhfQJMIn8u,DM,67,"['Mueka', 'Cosculluela']",2016-06-30,248186,0.174,0.845,0.524,0.0,11.0,0.0965,-9.318,0.0,0.208,124.973,4.0,0.194
5W3UniuRMkHHIpaiQo1hAW,Bad Intentions,58,"['Niykee Heaton', 'Migos', 'OG Parker']",2016-03-18,245722,0.26,0.747,0.716,0.0,11.0,0.0907,-5.071,0.0,0.0798,123.979,4.0,0.487
2FK1qmw8XNBqUe5CcgTVnE,Guillotine,54,"['Jon Bellion', 'Travis Mendes']",2016-06-10,208124,0.102,0.574,0.803,4.15e-06,4.0,0.0861,-3.17,0.0,0.186,97.967,4.0,0.647
63Q9hAFTga7rqYRrAhwIyR,Waving Through A Window,58,"['Ben Platt', 'Original Broadway Cast of Dear Evan Hansen']",2016-12-02,236809,0.339,0.552,0.692,0.0,9.0,0.104,-5.54,1.0,0.0593,144.666,4.0,0.543
7Gx6hrXCtvIVIx1Feoag7r,the song they played (when i crashed into the wall),59,"['Lil Peep', 'Lil Tracy']",2016-09-25,135306,0.0227,0.528,0.829,0.0,7.0,0.182,-5.258,1.0,0.101,144.892,4.0,0.602
7aBxcRw77817BrkdPChAGY,Freedom (feat. Kendrick Lamar),60,"['Beyoncé', 'Kendrick Lamar']",2016-04-23,289760,0.0376,0.437,0.803,0.0,2.0,0.683,-6.412,1.0,0.305,84.378,4.0,0.406
1A5yplwEk6cJbAL63L6bkp,Bailar (feat. Pitbull & Elvis Crespo),62,"['Deorro', 'Pitbull', 'Elvis Crespo']",2016-09-02,160304,0.0249,0.75,0.891,6.48e-06,9.0,0.0569,-3.738,1.0,0.227,128.065,4.0,0.553
3ZyaP0GyRehoDrhPkuh5Qw,You Belong Here,58,"['JT Music', 'Andrea Storm Kaden']",2016-02-22,253714,0.078,0.731,0.884,0.0,1.0,0.138,-4.872,1.0,0.107,140.021,4.0,0.744
4h7Hxf4UpXP4AdDSq7ziSS,Pump Fake,56,"['Ethereal', 'Playboi Carti']",2016-07-21,280615,0.343,0.766,0.69,0.0,6.0,0.321,-4.444,0.0,0.305,129.954,4.0,0.66
4jmLj7bALZTQoe93dT623W,In Your Eyes,59,"['BADBADNOTGOOD', 'Charlotte Day Wilson']",2016-07-08,247054,0.457,0.488,0.528,0.000792,0.0,0.108,-5.952,0.0,0.0298,79.765,4.0,0.438
6oECOh5nAYmxz4EiYhjsPi,Wavy (feat. Joe Moses),59,"['Ty Dolla $ign', 'Joe Moses']",2016-03-25,187671,0.0897,0.747,0.482,0.0,11.0,0.109,-8.472,1.0,0.131,105.085,4.0,0.716
4QpGKXfAEIF8TquT7oF4zA,You're Welcome - Jordan Fisher/Lin-Manuel Miranda Version,56,"['Jordan Fisher', 'Lin-Manuel Miranda']",2016-11-18,137426,0.0613,0.468,0.432,0.0,0.0,0.0533,-10.382,1.0,0.1,101.097,3.0,0.393
4vhxlDk0h32ToKcCX6B6gF,big city blues,61,"['Lil Peep', 'Cold Hart']",2016-06-10,155573,0.054,0.586,0.664,0.0,0.0,0.185,-7.104,1.0,0.0414,75.003,4.0,0.307
3rZhRBdVQ2fTEM2ULOAwUL,Broccoli,53,"['DRAM', 'Lil Yachty']",2016-10-21,225205,0.236,0.886,0.525,0.0,8.0,0.057,-7.39,1.0,0.132,145.99,4.0,0.708
2rizacJSyD9S1IQUxUxnsK,All We Know,68,"['The Chainsmokers', 'Phoebe Ryan']",2016-09-29,194080,0.097,0.662,0.586,0.00272,0.0,0.115,-8.821,1.0,0.0307,90.0,4.0,0.296
2CPqh63wRVscbceKcPxwvv,The Ocean (feat. Shy Martin),67,"['Mike Perry', 'shy martin']",2016-04-15,183414,0.0225,0.632,0.575,1.81e-06,5.0,0.104,-6.478,1.0,0.029,90.037,4.0,0.188
2LowwiemmGMzzNSH1PJprK,It's Definitely You,68,"['V', 'JIN']",2016-12-20,230693,0.241,0.737,0.731,0.0,10.0,0.087,-3.193,0.0,0.0706,94.999,4.0,0.761
2yr2HnFYl7XvqJk4fXoQBt,I Don't Wanna Know (feat. Enya & P. Diddy) - 2016 Remaster,62,"['Mario Winans', 'Enya', 'Diddy']",2016-08-12,257333,0.347,0.833,0.515,0.00156,11.0,0.116,-5.0,0.0,0.0462,97.007,4.0,0.4
5TqBAOIBe0bQA0spNdcG3k,For Free (feat. Drake),53,"['DJ Khaled', 'Drake']",2016-08-05,183695,0.0173,0.916,0.571,1.11e-06,10.0,0.153,-8.241,0.0,0.2,103.521,4.0,0.498
1CDBn2Lm7E63XKQDsdCq6O,No Limit (feat. Young Thug),57,"['USHER', 'Young Thug']",2016-09-16,228613,0.0799,0.717,0.523,0.0,10.0,0.206,-6.506,0.0,0.0611,127.047,4.0,0.282
15BlympuVSfZFROojEMY2M,Don't Let Me Down (feat. Daya) - Illenium Remix,60,"['The Chainsmokers', 'Daya', 'ILLENIUM']",2016-05-27,218933,0.0751,0.428,0.656,0.181,11.0,0.15,-3.712,1.0,0.075,79.648,4.0,0.355
2Q0WZoJaRJlelcxqOvowUc,"Shake It Off - From ""Sing"" Original Motion Picture Soundtrack",56,"['Nick Kroll', 'Reese Witherspoon']",2016-12-09,120560,0.139,0.738,0.906,0.0,11.0,0.0691,-5.496,1.0,0.274,160.088,4.0,0.831
0pxNyJJiL2zZZ5GgJ4JhsQ,6 Inch (feat. The Weeknd),59,"['Beyoncé', 'The Weeknd']",2016-04-23,260440,0.0433,0.516,0.637,3.89e-06,6.0,0.11,-8.832,1.0,0.0632,138.011,4.0,0.324
4USdmbhDidWVL8JXBVbVFm,drive by,57,"['Lil Peep', 'Xavier Wulf']",2016-09-25,175333,0.000813,0.517,0.675,5.18e-05,10.0,0.112,-7.676,0.0,0.0477,133.962,4.0,0.469
2pDgan1hrEIgjFU21MOLf6,Train Tracks (feat. Struggle),54,"['Jelly Roll', 'Struggle']",2016-05-13,209969,0.261,0.701,0.717,0.0,10.0,0.166,-5.66,1.0,0.0508,87.978,4.0,0.529
7CuXB3Dr61IvDFEWfqG3sE,More,67,"['Jan Blomqvist', 'Elena Pitoulis']",2016-02-05,216699,0.0458,0.709,0.528,0.896,0.0,0.128,-11.127,0.0,0.0407,124.027,4.0,0.113
5w1vhNA2OEWUQ371QzyMmM,Down In the DM (feat. Nicki Minaj) - Remix,56,"['Yo Gotti', 'Nicki Minaj']",2016-02-19,259072,0.00243,0.791,0.634,5.43e-05,1.0,0.0812,-7.684,0.0,0.0639,152.961,4.0,0.323
4Xp4BzZc6optsFozG6HTrg,Simon Says,63,"['YC Banks', 'B. Smyth']",2016-02-07,231131,0.00994,0.613,0.576,0.0,3.0,0.522,-8.927,0.0,0.0522,119.016,4.0,0.234
5w6rgrtYFhC6NkUknX1exC,Gangsta Gangsta,60,"['Dr. Fresch', 'Baby Eazy E']",2016-05-10,201642,0.0189,0.824,0.907,2.25e-05,11.0,0.146,-1.12,1.0,0.138,104.917,4.0,0.417
07mdQUH1Cy5j4mTpyG6IOe,Let Go,61,"['Ark Patrol', 'Veronika Redd']",2016-04-14,248056,0.67,0.462,0.436,0.263,0.0,0.294,-10.228,1.0,0.0368,82.054,3.0,0.0389
01vHGJRvJ6EZW9KO8NtZpi,"Un Polvo (feat. Bad Bunny, Arcángel, Ñengo Flow & De La Ghetto)",68,"['Maluma', 'Bad Bunny', 'Arcángel', 'Ñengo Flow', 'De La Ghetto']",2016-11-16,306373,0.673,0.811,0.681,0.0,6.0,0.636,-4.715,0.0,0.0712,134.062,4.0,0.468
3y9cCbnBn0zjkJa2YkOj70,Black Barbies,59,"['Nicki Minaj', 'Mike WiLL Made-It']",2016-11-30,254080,0.0878,0.809,0.588,7.24e-05,0.0,0.171,-5.167,1.0,0.0869,146.024,4.0,0.249
3ISiZ0GzocM9ssIwqRn1AW,"All of Me (feat. Logic, ROZES)",54,"['Big Gigantic', 'Logic', 'ROZES']",2016-08-26,228169,0.00188,0.627,0.878,0.0,10.0,0.228,-3.014,0.0,0.0409,142.043,4.0,0.208
0jqIg4wzcKfRNJOJxxgPyn,Outlaw (feat. Luke Combs),53,"['Upchurch', 'Luke Combs']",2016-01-15,245480,0.0249,0.733,0.616,0.0,1.0,0.266,-9.316,0.0,0.182,151.229,4.0,0.412
6N3qHjcwly8ZuhE4bPYJAX,Get You (feat. Kali Uchis),60,"['Daniel Caesar', 'Kali Uchis']",2016-10-21,277297,0.426,0.659,0.295,6.95e-05,11.0,0.0795,-8.528,0.0,0.0322,74.037,4.0,0.36
36xxq7VDZZsGwARsn6Clo7,Living Single,55,"['Big Sean', 'Chance the Rapper', 'Jeremih']",2016-12-17,276346,0.223,0.714,0.62,0.0,11.0,0.109,-5.045,1.0,0.296,80.109,4.0,0.73
7xvqJlCB4eStxxMjFJyYuo,True Colors,56,"['Anna Kendrick', 'Justin Timberlake']",2016-09-23,243720,0.66,0.292,0.261,0.0,4.0,0.155,-9.163,1.0,0.0276,142.812,4.0,0.0993
4NxUuupOGPquDhy1yFIZK3,The Lotto,54,"['Ingrid Michaelson', 'AJR']",2016-09-30,193695,0.24,0.687,0.748,0.0,3.0,0.373,-4.54,1.0,0.0785,88.944,4.0,0.872
5FxVTEpoBress37MmlMhbZ,By Design,56,"['Kid Cudi', 'André Benjamin']",2016-12-16,257053,0.0559,0.757,0.85,0.000812,9.0,0.111,-5.885,0.0,0.0537,100.003,4.0,0.416
1lItf5ZXJc1by9SbPeljFd,Juju on That Beat (TZ Anthem),57,"['Zay Hilfigerrr', 'Zayion McCall']",2016-09-30,144244,0.00381,0.807,0.887,0.0,1.0,0.391,-3.892,1.0,0.275,160.517,4.0,0.78
0NWqNXBJTpXbkI5rPWNy3p,All I Know,60,"['The Weeknd', 'Future']",2016-11-25,321026,0.421,0.464,0.417,0.000202,8.0,0.102,-10.614,0.0,0.0786,120.049,4.0,0.172
1Uq3IOIy1CUlHUgP6vWpum,Smoke Break (feat. Future),54,"['Chance the Rapper', 'Future']",2016-05-27,226494,0.257,0.705,0.453,0.0,3.0,0.143,-8.174,1.0,0.196,124.942,4.0,0.283
2BVUOGciUUUqOPSLtHwLGp,GUD VIBRATIONS,54,"['NGHTMRE', 'SLANDER']",2016-10-26,224210,0.000208,0.514,0.924,0.805,8.0,0.0684,-5.417,1.0,0.052,151.994,4.0,0.0675
2fUZ3aMp8amSaV0mp8s6rQ,The Mack,60,"['Nevada', 'Mark Morrison', 'Fetty Wap']",2016-09-23,167038,0.0626,0.711,0.882,0.0,0.0,0.226,-4.276,1.0,0.0576,106.017,4.0,0.56
1WsRuvitfegWXQJKRgRZrj,Coming Back (feat. Mac Miller),55,"['Domo Genesis', 'Mac Miller']",2016-03-25,161653,0.16,0.514,0.723,0.0,4.0,0.672,-8.748,0.0,0.406,89.14,4.0,0.587
5UiT4e4DHwZrcVIXojU5um,Surprise Party (feat. Blackbear),55,"['Hoodie Allen', 'blackbear']",2016-01-22,188039,0.00453,0.671,0.699,0.000277,6.0,0.173,-4.224,0.0,0.0647,72.946,4.0,0.379
5YTMV11r6H8eeKuHghbBql,Te Quiero Pa´Mi,66,"['Don Omar', 'Zion & Lennox']",2016-11-11,212026,0.124,0.765,0.816,8.19e-05,1.0,0.197,-3.99,1.0,0.0595,89.005,4.0,0.624
7MTIDmToGs0I5Oue9V0CHl,Feel,57,"['Post Malone', 'Kehlani']",2016-12-09,197120,0.214,0.496,0.506,4.92e-06,5.0,0.0948,-8.075,0.0,0.0584,119.377,4.0,0.192
7HtPBwBoCBDy1tpstag7HL,Starboy,58,"['The Weeknd', 'Daft Punk']",2016-11-24,230453,0.134,0.677,0.592,3.86e-06,7.0,0.175,-7.108,1.0,0.281,186.038,4.0,0.528
5HJId22hZ2IvFnvNSy6ZbE,Different For Girls,53,"['Dierks Bentley', 'Elle King']",2016-06-10,180360,0.385,0.655,0.765,0.000267,4.0,0.0733,-5.616,1.0,0.0362,92.02,4.0,0.422
1ysAvOdJgUjc6CqOQxepaz,Money Made Me Do It,55,"['Post Malone', '2 Chainz']",2016-12-09,224960,0.304,0.733,0.429,0.0,7.0,0.0659,-6.511,1.0,0.161,83.025,4.0,0.372
1Fy64jklSy06F9KuP4zHIs,BREAKDALAW2k16,54,"['$uicideboy$', 'Pouya']",2016-09-11,110395,0.00766,0.761,0.684,0.0,1.0,0.117,-8.797,1.0,0.0821,87.017,4.0,0.184
7dy6bWaPSLmipVoDoLaVeB,Innerbloom - What So Not Remix,56,"['RÜFÜS DU SOL', 'What So Not']",2016-03-18,277199,0.138,0.433,0.711,5.7e-05,7.0,0.152,-6.628,0.0,0.0963,138.161,4.0,0.101
4Tid4MwqgR1CfKCun3tFon,Kings of Summer - Single Version,53,"['ayokay', 'Quinn XCII']",2016-07-20,207880,0.222,0.734,0.661,2.18e-06,11.0,0.201,-6.705,1.0,0.0356,134.93,4.0,0.253
5VnpYqIzm02X9gOhVElQo3,"Telephone Calls (feat. A$AP Rocky, Tyler, The Creator, Playboi Carti & Yung Gleesh)",55,"['A$AP Mob', 'A$AP Rocky', 'Tyler, The Creator', 'Playboi Carti', 'Yung Gleesh']",2016-10-31,230920,0.194,0.732,0.772,1.54e-06,2.0,0.242,-6.142,0.0,0.267,123.009,4.0,0.493
6mIAta8vOaOhCM4yh8P2FJ,Seu Oposto,73,"['George Henrique & Rodrigo', 'Henrique & Juliano']",2016-05-06,150693,0.25,0.628,0.932,0.0,9.0,0.591,-4.405,0.0,0.0916,170.14,4.0,0.869
3hWfKBt3n7j1xqIy6LA5ve,Astronomia,64,"['Vicetone', 'Tony Igy']",2016-09-16,198095,0.00561,0.653,0.945,0.915,5.0,0.439,-2.634,1.0,0.096,126.093,4.0,0.326
4iCKHGl4ij4YMwFrUZLGEQ,Kill The Lights (with Nile Rodgers) - Audien Remix,54,"['Alex Newell', 'Jess Glynne', 'DJ Cassidy', 'Nile Rodgers', 'Audien']",2016-04-15,224761,0.0837,0.647,0.879,1.98e-06,7.0,0.538,-0.93,1.0,0.0831,126.042,4.0,0.427
62oqXwOa4oyTQMbLhvzO4u,Red Clay (feat. Them Riverbank Boys),52,"['Jawga Boyz', 'Them Riverbank Boys']",2016-10-28,223190,0.0418,0.904,0.707,0.0,1.0,0.121,-4.881,1.0,0.0405,100.001,4.0,0.258
7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),90,"['Tyler, The Creator', 'Kali Uchis']",2017-07-21,180386,0.371,0.558,0.559,7.49e-06,6.0,0.109,-9.222,1.0,0.0959,78.558,4.0,0.62
7sO5G9EABYOXQKNPNiE9NR,Ric Flair Drip (with Metro Boomin),85,"['Offset', 'Metro Boomin']",2017-10-30,172800,0.149,0.88,0.428,5.05e-05,9.0,0.114,-8.28,1.0,0.206,100.007,4.0,0.333
7AQim7LbvFVZJE3O8TYgf2,Fuck Love,84,"['XXXTENTACION', 'Trippie Redd']",2017-08-25,146520,0.0172,0.797,0.533,0.000152,0.0,0.103,-9.74,0.0,0.0412,131.036,4.0,0.329
6PGoSes0D9eUDeeAafB2As,LOVE. FEAT. ZACARI.,83,"['Kendrick Lamar', 'Zacari']",2017-04-14,213400,0.264,0.8,0.585,0.0,10.0,0.153,-7.343,1.0,0.0924,126.058,4.0,0.779
3B54sVLJ402zGa6Xm4YGNe,Unforgettable,87,"['French Montana', 'Swae Lee']",2017-07-14,233901,0.0293,0.726,0.769,0.0101,6.0,0.104,-5.043,1.0,0.123,97.985,4.0,0.733
6RUKPb4LETWmmr3iAEQktW,Something Just Like This,88,"['The Chainsmokers', 'Coldplay']",2017-04-07,247160,0.0498,0.617,0.635,1.44e-05,11.0,0.164,-6.769,0.0,0.0317,103.019,4.0,0.446
1RMJOxR6GRPsBHL8qeC2ux,Best Part (feat. H.E.R.),84,"['Daniel Caesar', 'H.E.R.']",2017-08-25,209831,0.808,0.524,0.364,0.0,7.0,0.1,-10.209,1.0,0.0367,75.24,4.0,0.436
7zFXmv6vqI4qOt4yGf3jYZ,Get You (feat. Kali Uchis),82,"['Daniel Caesar', 'Kali Uchis']",2017-08-25,278179,0.422,0.658,0.294,5.2e-05,4.0,0.0749,-8.533,0.0,0.0321,74.038,4.0,0.358
4a2uqVlpRChHj32EjJLu7G,Nose On The Grindstone (OurVinyl Sessions),77,"['Tyler Childers', 'OurVinyl']",2017-05-30,204000,0.735,0.488,0.284,0.0,10.0,0.319,-11.039,1.0,0.0551,149.952,3.0,0.398
2eAZfqOm4EnOF9VvN50Tyc,The Way Life Goes (feat. Oh Wonder),79,"['Lil Uzi Vert', 'Oh Wonder']",2017-08-25,221746,0.617,0.703,0.757,0.0,1.0,0.106,-3.612,1.0,0.05,82.008,4.0,0.696
1f5cbQtDrykjarZVrShaDI,Drowning (feat. Kodak Black),77,"['A Boogie Wit da Hoodie', 'Kodak Black']",2017-09-29,209269,0.501,0.839,0.81,0.0,5.0,0.117,-5.274,0.0,0.0568,129.014,4.0,0.814
2pg2TiYo9Rb8KeB5JjP7jS,Sativa,78,"['Jhené Aiko', 'Swae Lee']",2017-09-22,276960,0.316,0.741,0.61,0.0,6.0,0.534,-7.34,0.0,0.0511,125.99,4.0,0.72
4RnvS1tmh1ERhjXX6dxv95,Language,78,"['Paperboy Fabe', 'Brent Faiyaz']",2017-05-12,150360,0.0422,0.62,0.721,0.0075,4.0,0.563,-5.538,0.0,0.0887,169.904,4.0,0.77
4Oz6xl8qhJTdjYZeT98V4m,Follow You To Virgie (OurVinyl Sessions),75,"['Tyler Childers', 'OurVinyl']",2017-05-30,202000,0.732,0.566,0.325,0.0,10.0,0.317,-8.819,1.0,0.0439,78.822,4.0,0.511
7vGuf3Y35N4wmASOKLUVVU,Silence,82,"['Marshmello', 'Khalid']",2017-08-11,180822,0.256,0.52,0.761,4.96e-06,4.0,0.17,-3.093,1.0,0.0853,141.971,4.0,0.286
6SwRhMLwNqEi6alNPVG00n,LOYALTY. FEAT. RIHANNA.,78,"['Kendrick Lamar', 'Rihanna']",2017-04-14,227360,0.0265,0.658,0.535,0.0,9.0,0.2,-8.983,0.0,0.0573,110.684,4.0,0.419
7tr2za8SQg2CI8EDgrdtNl,Slide (feat. Frank Ocean & Migos),77,"['Calvin Harris', 'Frank Ocean', 'Migos', 'Funk Wav']",2017-06-30,230813,0.498,0.736,0.795,1.21e-06,1.0,0.254,-3.299,0.0,0.0545,104.066,4.0,0.511
21RzyxY3EFaxVy6K4RqaU9,Body,79,"['Loud Luxury', 'Brando']",2017-10-27,163216,0.0476,0.752,0.764,9.44e-05,1.0,0.0543,-4.399,1.0,0.038,121.958,4.0,0.582
0q75NwOoFiARAVp4EXU4Bs,Love Galore (feat. Travis Scott),76,"['SZA', 'Travis Scott']",2017-06-09,275080,0.112,0.795,0.594,0.0,0.0,0.162,-6.2,1.0,0.0748,135.002,4.0,0.409
15EPc80XuFrb2LmOzGjuRg,Crew (feat. Brent Faiyaz & Shy Glizzy),74,"['GoldLink', 'Brent Faiyaz', 'Shy Glizzy']",2017-03-24,176702,0.133,0.728,0.607,0.0,1.0,0.0864,-8.417,0.0,0.132,129.938,4.0,0.445
45XhKYRRkyeqoW3teSOkCM,Wild Thoughts (feat. Rihanna & Bryson Tiller),70,"['DJ Khaled', 'Rihanna', 'Bryson Tiller']",2017-06-22,204664,0.0287,0.613,0.681,0.0,8.0,0.126,-3.089,1.0,0.0778,97.621,4.0,0.619
40oKW22ZNNkEdZLJTScaQI,Roll in Peace (feat. XXXTENTACION),74,"['Kodak Black', 'XXXTENTACION']",2017-08-18,213132,0.0306,0.747,0.524,0.0,10.0,0.2,-6.807,0.0,0.245,140.053,4.0,0.363
2NyrXRn4tancYPW6JwtTl2,From The D To The A (feat. Lil Yachty),71,"['Tee Grizzley', 'Lil Yachty']",2017-03-17,158684,0.195,0.851,0.625,0.0,10.0,0.266,-5.417,0.0,0.303,99.061,4.0,0.668
5WoaF1B5XIEnWfmb5NZikf,Sky Walker (feat. Travis Scott),73,"['Miguel', 'Travis Scott']",2017-12-01,259333,0.173,0.674,0.506,0.0,6.0,0.0866,-10.532,1.0,0.0434,145.965,4.0,0.183
68MTDH8Kk4jBEV1ah0n89s,EA (feat. 21 Savage),73,"['Young Nudy', '21 Savage']",2017-08-11,227175,0.261,0.451,0.876,0.0,10.0,0.098,-5.205,0.0,0.414,87.306,5.0,0.227
55n9yjI6qqXh5F2mYvUc2y,I Don’t Wanna Live Forever (Fifty Shades Darker),79,"['ZAYN', 'Taylor Swift']",2017-11-09,247160,0.059,0.73,0.444,1.8e-05,0.0,0.14,-8.418,1.0,0.0538,117.979,4.0,0.106
0CokSRCu5hZgPxcZBaEzVE,Glorious (feat. Skylar Grey),76,"['Macklemore', 'Skylar Grey']",2017-09-22,220454,0.0323,0.731,0.794,2.59e-05,0.0,0.112,-5.126,0.0,0.0522,139.994,4.0,0.356
3z9OnsnvM6SFN2dzrSDdVO,Love Like You (feat. Rebecca Sugar) - End Credits,74,"['Steven Universe', 'Rebecca Sugar']",2017-06-02,143629,0.879,0.591,0.242,0.0,0.0,0.15,-10.098,0.0,0.0312,118.001,3.0,0.292
2S2od3hT7ceytw7d1pTRuE,Again (feat. XXXTENTACION),76,"['Noah Cyrus', 'XXXTENTACION']",2017-09-22,193961,0.188,0.664,0.738,5.75e-05,9.0,0.135,-4.095,0.0,0.0338,119.973,4.0,0.203
4bEcoz1OcfMgUbp2ft8ieQ,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),72,"['Tyler, The Creator', 'Frank Ocean', 'Steve Lacy']",2017-07-21,255653,0.0456,0.48,0.61,0.0,0.0,0.313,-7.042,1.0,0.305,90.034,4.0,0.297
6ArK3RtQGmvDV63sUnPHRN,your favorite dress,74,"['Lil Peep', 'Lil Tracy']",2017-02-07,177386,0.0814,0.494,0.628,0.0,7.0,0.111,-7.615,1.0,0.0541,129.966,3.0,0.101
3lIxtCaROdRDuTnNBDm3n2,She's My Collar (feat. Kali Uchis),74,"['Gorillaz', 'Kali Uchis']",2017-04-28,209560,0.00799,0.726,0.815,0.081,11.0,0.112,-5.886,1.0,0.0313,140.158,4.0,0.462
5bcTCxgc7xVfSaMV3RuVke,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",76,"['Calvin Harris', 'Pharrell Williams', 'Katy Perry', 'Big Sean', 'Funk Wav']",2017-06-30,223413,0.0642,0.893,0.745,0.0,11.0,0.0943,-3.105,0.0,0.0571,101.018,4.0,0.872
59J5nzL1KniFHnU120dQzt,wokeuplikethis*,71,"['Playboi Carti', 'Lil Uzi Vert']",2017-04-14,235535,0.0138,0.785,0.62,0.0,8.0,0.15,-6.667,1.0,0.254,78.477,4.0,0.478
4iSHIHjbwqztgHdSeTjuMN,Grey Gods,69,"['Ramirez', '$uicideboy$']",2017-06-10,192809,0.0265,0.793,0.665,1.67e-05,2.0,0.0796,-6.457,1.0,0.178,159.98,4.0,0.433
5tz69p7tJuGPeMGwNTxYuV,1-800-273-8255,73,"['Logic', 'Alessia Cara', 'Khalid']",2017-05-05,250173,0.569,0.62,0.574,0.0,5.0,0.19,-7.788,0.0,0.0479,100.023,4.0,0.357
2x0WlnmfG39ZuDmstl9xfX,End Game,74,"['Taylor Swift', 'Ed Sheeran', 'Future']",2017-11-10,244826,0.00845,0.649,0.589,0.0,2.0,0.108,-6.237,1.0,0.0558,159.073,4.0,0.151
6uBhi9gBXWjanegOb2Phh0,Stay,75,"['Zedd', 'Alessia Cara']",2017-02-23,210090,0.253,0.69,0.622,0.0,5.0,0.116,-5.025,0.0,0.0622,102.04,4.0,0.544
05GvwwTLLID738BbKN1ze0,Because You Move Me,79,"['Tinlicker', 'Helsloot']",2017-07-31,196375,0.691,0.789,0.435,0.0418,2.0,0.107,-9.506,0.0,0.149,122.995,4.0,0.166
1MJErNPIQUoEMu4YUUmecm,Neon Guts (feat. Pharrell Williams),69,"['Lil Uzi Vert', 'Pharrell Williams']",2017-08-25,258789,0.0541,0.859,0.563,0.0,1.0,0.0685,-6.635,0.0,0.112,119.934,4.0,0.412
0X2bh8NVQ8svDQIn2AdCbW,Consume (feat. Goon Des Garcons),78,"['Chase Atlantic', 'GOON DES GARCONS*']",2017-10-04,267920,0.07,0.556,0.714,0.0,9.0,0.261,-5.322,0.0,0.158,146.113,4.0,0.434
