id,name,popularity,artists,release_date,duration,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
0aPZbnkMoWJaJ5CNVLCj8S,That Should Be Me,74,['Justin Bieber'],2010-01-01,232720,0.199,0.552,0.603,0.0,8.0,0.151,-5.71,1.0,0.0334,139.907,4.0,0.231
3lFGBrRWUxpTfhhq6lGBRw,Baila Esta Cumbia,66,['Selena'],2010-01-01,161906,0.517,0.711,0.801,8.37e-06,0.0,0.0987,-4.58,1.0,0.125,182.917,4.0,0.78
0QkWubamAKEvvcOTriSKX3,Summer Nights,61,['Iration'],2010-08-31,236092,0.0201,0.835,0.609,1.28e-06,9.0,0.107,-5.636,1.0,0.0336,130.154,4.0,0.781
3pkzJjJXfdDjhpXx639MIH,Somewhere With You,61,['Kenny Chesney'],2010-09-28,243520,0.0862,0.68,0.849,0.00013,1.0,0.174,-6.475,0.0,0.0376,111.969,4.0,0.536
0T8P86fvSK8kCUJFYPZbIH,All Signs Point To Lauderdale,64,['A Day To Remember'],2010-11-16,197200,0.000263,0.425,0.983,0.0,10.0,0.114,-3.437,1.0,0.114,149.95,4.0,0.513
0KtKac3tvjeGjg6FXcUy7X,Time Bomb,60,['Iration'],2010-03-16,190693,0.192,0.754,0.59,0.0,4.0,0.11,-6.525,0.0,0.046,147.107,4.0,0.784
7yNK27ZTpHew0c55VvIJgm,Dark Fantasy,67,['Kanye West'],2010-11-22,280786,0.274,0.599,0.587,0.0,5.0,0.167,-5.919,1.0,0.0423,87.998,4.0,0.373
59kNaCxnyX7Ezt1m6KxGLY,Something Good Can Work,62,['Two Door Cinema Club'],2010-02-17,164186,0.00572,0.647,0.834,0.000689,0.0,0.182,-5.321,1.0,0.0326,119.925,4.0,0.641
4xInIiKipU1mtUogJ3ZdYr,American Honey,62,['Lady A'],2010-01-01,224866,0.511,0.588,0.684,0.0,1.0,0.141,-5.154,1.0,0.0288,85.993,4.0,0.12
5RJ6UcbfdyH9zA57IAK9vO,Estrategia De Escape,69,['El Movimiento Alterado'],2010,145493,0.583,0.812,0.665,0.0,8.0,0.151,-5.362,1.0,0.0533,122.581,3.0,0.959
2nAHmQV9WKA6c1emQilxih,Diamonds & Gasoline,60,['Turnpike Troubadours'],2010-08-31,234400,0.67,0.473,0.423,0.0,0.0,0.149,-9.065,1.0,0.0294,170.035,4.0,0.458
4u5xLMRN0dgKBFFN8FiNgv,Niña Bonita,73,['Chino & Nacho'],2010-01-01,216786,0.257,0.676,0.91,0.0,9.0,0.153,-5.096,1.0,0.132,120.022,4.0,0.716
0sHW1jXe6Sou3437gJQNGA,Space Bound,68,['Eminem'],2010-06-18,278640,0.0417,0.668,0.886,0.0,0.0,0.459,-3.474,1.0,0.117,142.002,4.0,0.503
06EgH8BdWW9QRrlI6ZVQhW,El Amor Que Perdimos,67,['Prince Royce'],2010,245640,0.025,0.796,0.82,1.37e-05,8.0,0.0788,-3.094,1.0,0.0357,126.028,4.0,0.885
0JcKdUGNR7zI4jJDLyYXbi,Stuck Like Glue,61,['Sugarland'],2010-01-01,247586,0.329,0.702,0.795,0.0,1.0,0.0505,-4.764,1.0,0.0568,83.961,4.0,0.836
3PY88239tYBnAv5LQoU2oY,Long Hot Summer,61,['Keith Urban'],2010-01-01,273586,0.0301,0.657,0.785,4.62e-06,3.0,0.0927,-8.428,1.0,0.037,127.987,4.0,0.769
2Adn2LNgkHMH5TelQVAu4n,Pretty Girl Rock,63,['Keri Hilson'],2010-01-01,243920,0.203,0.666,0.87,0.0,11.0,0.0851,-5.004,0.0,0.246,160.014,4.0,0.9
4F7SWwVXyvGlCs9TtXJbUd,Gnaw,64,['Alex G'],2010-01-01,201788,0.599,0.578,0.624,0.718,9.0,0.117,-8.496,0.0,0.0274,98.951,4.0,0.302
72hSmnleYTiiOo23q8ZJIS,Black Sheep,64,['Metric'],2010-08-10,297459,0.00028,0.509,0.646,0.00468,11.0,0.0973,-6.285,0.0,0.0365,124.014,4.0,0.142
12oxsGACfwMozi4nK9noGQ,Suffocation,68,['Crystal Castles'],2010-01-01,242293,0.00251,0.543,0.705,0.0341,11.0,0.21,-5.779,1.0,0.0296,119.942,4.0,0.163
3lSOZb5rruEnFbe9xWELF6,Rue des trois frères,69,['Fabrizio Paterlini'],2010-10-29,111442,0.959,0.354,0.169,0.889,8.0,0.1,-18.45,1.0,0.0405,138.125,3.0,0.105
1w6kG4Rc29m5EherbvpkF5,Your Love,64,['Nicki Minaj'],2010-01-01,245253,0.00204,0.422,0.52,0.00413,11.0,0.411,-10.231,1.0,0.343,189.63,4.0,0.184
2cIDetbjLPkhYf4r7z86WH,Tu Sin Mi,76,['Dread Mar I'],2010-05-01,245055,0.158,0.797,0.41,0.0,9.0,0.0552,-5.777,0.0,0.032,83.963,4.0,0.789
7h70RTLbnhDyPGXjl3iEhh,Need You Now,61,['Lady A'],2010-01-01,236440,0.0298,0.581,0.717,0.000185,4.0,0.243,-4.433,1.0,0.0318,107.884,4.0,0.316
0llA0pYA6GpGk7fTjew0wO,The Resistance,59,['Drake'],2010-01-01,225360,0.822,0.547,0.741,0.0,0.0,0.117,-8.127,1.0,0.163,82.589,4.0,0.637
6ZFbXIJkuI1dVNWvzJzown,Time,71,['Hans Zimmer'],2010-07-09,275556,0.178,0.286,0.0968,0.696,7.0,0.0861,-16.806,1.0,0.0323,62.881,4.0,0.0395
7g13jf3zqlP5S68Voo5v9m,Dancing On My Own - Radio Edit,60,['Robyn'],2010-01-01,278080,0.00202,0.573,0.926,0.0117,6.0,0.127,-6.045,1.0,0.0342,117.047,4.0,0.219
4gK27JZrNyJ46T9iGXUXPF,El 701,65,['Los Alegres Del Barranco'],2010-10-26,181524,0.427,0.809,0.868,1.98e-05,2.0,0.0742,-4.874,1.0,0.0593,115.907,3.0,0.933
4AwgFDiynuu52p5xtpRlNG,Cumbia Sampuesana,63,['La Luz Roja De San Marcos'],2010,233717,0.0418,0.757,0.666,0.0146,4.0,0.025,-5.387,0.0,0.1,97.414,4.0,0.968
0umDVf77ygI5RiVp9OvNDj,Pyro,68,['Kings of Leon'],2010-10-19,250533,0.00757,0.365,0.606,0.052,1.0,0.103,-7.174,0.0,0.0415,114.995,4.0,0.191
6Slt6WiWnriaqCb8xXb2ZT,Did It On’em,63,['Nicki Minaj'],2010-01-01,212346,0.0445,0.563,0.414,0.0,7.0,0.204,-7.032,1.0,0.349,155.829,4.0,0.474
4cyYC67XY3weSVmSLdKLP8,Taboo,71,['Don Omar'],2010-01-01,292160,0.0449,0.43,0.886,0.0,0.0,0.0879,-5.811,1.0,0.0827,187.361,3.0,0.808
4H1aZMAqnzICsnFVDf6Lxc,Love I,60,['The Green'],2010-02-02,218240,0.378,0.848,0.463,0.0,7.0,0.103,-9.009,1.0,0.0854,133.0,4.0,0.948
6MDTpYxPFL0wtFd0pjfKws,Rhythm Of Love,59,"[""Plain White T's""]",2010-01-01,200200,0.356,0.531,0.542,0.0,8.0,0.119,-7.721,1.0,0.0432,171.878,4.0,0.726
7JbMsR4rZh6J77LNafur8U,¿por Que Te Demoras?,58,['Plan B'],2010-07-20,190493,0.0386,0.895,0.792,0.0,2.0,0.0547,-5.923,0.0,0.0769,96.018,4.0,0.941
6dU5RxthbuaN31bRbEDlNw,Everlasting Light,59,['The Black Keys'],2010-05-18,203773,0.127,0.641,0.582,0.00632,4.0,0.354,-6.554,1.0,0.0483,181.039,4.0,0.725
2GYHyAoLWpkxLVa4oYTVko,Alors on danse - Radio Edit,77,['Stromae'],2010-01-01,206066,0.0983,0.79,0.593,0.00202,1.0,0.065,-9.204,0.0,0.0776,119.958,4.0,0.72
0jqblvsI9LBY4irmLVqqEO,Welcome to the Family,64,['Avenged Sevenfold'],2010-07-23,245573,0.00267,0.567,0.946,0.0,2.0,0.0567,-3.973,0.0,0.0935,94.985,4.0,0.699
3XQY8kDjI8LARMIC9xkxQk,Hard in Da Paint,60,['Waka Flocka Flame'],2010-10-01,246386,0.198,0.611,0.66,0.0,11.0,0.365,-5.883,1.0,0.0839,71.544,4.0,0.583
6PmjWl0phNxc0R5OwkDdiZ,Love Don't Change,64,['Jeremih'],2010-01-01,256866,0.317,0.539,0.424,0.0,11.0,0.108,-9.361,1.0,0.0406,118.071,4.0,0.17
0ultN7TRlSdYf7dD37szrT,El Tamarindo,68,['Los Buitres De Culiacan Sinaloa'],2010,149360,0.415,0.657,0.679,0.0,10.0,0.338,-4.266,1.0,0.266,164.824,3.0,0.904
0o9Vr0BGIQPh32staLHcuU,Bidi Bidi Bom Bom,64,['Selena'],2010-01-01,187524,0.102,0.573,0.721,3.38e-05,10.0,0.204,-5.889,1.0,0.0388,180.029,4.0,0.93
6wMYwA7VyjkvTFUPj2LgyB,El Trokero Lokochon,68,['Gerardo Ortiz'],2010,154946,0.585,0.515,0.938,0.0,11.0,0.309,-1.941,1.0,0.122,175.887,3.0,0.924
0j55p8YRAPG8yajtNyjt6A,Hold You - Hold Yuh,69,['Gyptian'],2010-07-16,233253,0.321,0.69,0.62,2.81e-05,8.0,0.0889,-3.583,1.0,0.06,66.859,3.0,0.497
1Uy7p71RYE0uRvA6Kirr3O,Terrenal,71,['Julión Álvarez y su Norteño Banda'],2010-06-01,237640,0.7,0.581,0.43,0.0,4.0,0.12,-4.817,0.0,0.0333,81.969,4.0,0.609
1rKBOL9kJfX1Y4C3QaOvRH,Boyfriend,60,['Big Time Rush'],2010-10-11,201040,0.0987,0.614,0.857,0.0,1.0,0.177,-4.171,0.0,0.111,164.146,4.0,0.677
1lOSxJNCLvWm2bYaTcTSmK,"Mother Knows Best - From ""Tangled""/Soundtrack Version",61,['Donna Murphy'],2010-01-01,190440,0.828,0.503,0.259,1.65e-06,0.0,0.0451,-11.371,1.0,0.1,127.838,3.0,0.49
2MWOqewf5j0qf2b6S5J6cS,Marry Me,64,['Train'],2010-12-01,205453,0.834,0.461,0.267,2.03e-05,0.0,0.107,-8.514,1.0,0.0278,87.918,4.0,0.481
3BbS4oLUDNOLctshheQucc,Senior Skip Day,60,['Mac Miller'],2010-08-13,175782,0.554,0.522,0.725,0.0,5.0,0.799,-5.184,0.0,0.302,108.364,4.0,0.81
2ISUiwj8xXqHeUFcen0AIU,Grow A Pear,61,['Kesha'],2010-11-19,208866,0.0154,0.863,0.667,0.000341,0.0,0.125,-3.891,1.0,0.0508,120.011,4.0,0.892
5cwN1htZyoWqZCc33f3RfE,The High Road,62,['Broken Bells'],2010-03-01,232200,0.0672,0.61,0.638,6.59e-06,0.0,0.283,-6.574,1.0,0.0238,79.955,4.0,0.603
5IOvmtSHxMrvM8flm50PjB,Asi Como Hoy,67,['Los Alegres de la Sierra'],2010-02-23,231640,0.528,0.554,0.521,0.0,7.0,0.0862,-4.672,1.0,0.0284,138.06,4.0,0.489
454JIJlQ8GvrCoBvSfq3KA,Country Must Be Country Wide,58,['Brantley Gilbert'],2010,214826,0.0249,0.409,0.765,6.16e-06,11.0,0.104,-5.696,1.0,0.0412,83.093,4.0,0.5
58AwxWLaRHn2lTqqH9dLkU,The Reason,61,['Hoobastank'],2010-01-01,232706,0.0129,0.464,0.644,0.0,4.0,0.136,-5.677,1.0,0.0287,82.858,4.0,0.0651
40lKptao1hxVqA7fd1OOGp,Our God,62,['Chris Tomlin'],2010-01-01,285160,0.00998,0.508,0.778,0.0,11.0,0.19,-3.608,1.0,0.0295,105.063,4.0,0.221
2LPylucYoLXRY9dGaUXYlg,En Cambio Tú,64,['Tierra Cali'],2010-08-03,185560,0.289,0.815,0.712,0.0203,7.0,0.21,-6.9,1.0,0.0402,132.59,4.0,0.882
1WtTLtofvcjQM3sXSMkDdX,How Low,60,['Ludacris'],2010-01-01,201586,0.00248,0.785,0.498,1.23e-06,1.0,0.224,-6.977,1.0,0.0533,143.96,4.0,0.418
7LrZ3SczM7zlUkVlhevPp2,A Little More Country Than That,58,['Easton Corbin'],2010,172226,0.0795,0.64,0.6,1.5e-06,11.0,0.106,-8.534,1.0,0.0318,84.969,4.0,0.593
4s7DK08ZqqU5EnjvQ6Vlle,Hasta Abajo,60,['Don Omar'],2010-01-01,232226,0.432,0.697,0.919,0.0208,7.0,0.0882,-3.863,1.0,0.0791,179.988,4.0,0.684
01ZepwW5W3Z4fwl4bzaHyY,Kick It In The Sticks,58,['Brantley Gilbert'],2010,225746,0.00507,0.493,0.843,0.0,8.0,0.13,-5.924,0.0,0.0707,158.028,4.0,0.523
0DQd0tWurMHUAv0cMnDELH,Stand by Me,64,['Prince Royce'],2010,205266,0.143,0.737,0.82,9.16e-05,9.0,0.129,-2.085,1.0,0.0291,127.998,4.0,0.914
6o8ELmIvIxADEZnRWmDjjM,The Family Jewels,64,['MARINA'],2010-02-15,245533,0.682,0.775,0.552,0.0,2.0,0.143,-5.271,0.0,0.0326,111.929,4.0,0.517
2R3heksil8zmzSFUwYQIPC,Empathy,69,['Crystal Castles'],2010-01-01,251106,0.12,0.511,0.903,0.515,7.0,0.431,-5.523,0.0,0.0306,109.958,4.0,0.332
0aBKFfdyOD1Ttvgv0cfjjJ,More - RedOne Jimmy Joker Remix,68,['USHER'],2010-11-22,219986,0.00166,0.551,0.893,0.0,7.0,0.348,-2.628,1.0,0.0543,125.083,4.0,0.794
3ueoTboomKEQpI3r9z47Kg,F**kin' Perfect - Radio Edit,67,['P!nk'],2010-12-15,213720,0.0418,0.561,0.653,0.0,7.0,0.347,-4.918,1.0,0.0349,91.961,4.0,0.496
36QG29bbGuJkxNgzY6o9Mu,Love-Hate-Sex-Pain,59,['Godsmack'],2010-01-01,315453,6.07e-05,0.215,0.911,3.47e-06,9.0,0.183,-4.715,1.0,0.0394,183.535,4.0,0.47
5UzU0qw21okODBNUnxptVo,"Lover, Lover",58,['Jerrod Niemann'],2010-07-13,193733,0.186,0.879,0.567,0.0,7.0,0.622,-6.509,1.0,0.0588,112.473,4.0,0.948
4iYQUKxKwOOm6X2R7ALPix,Let Me Down Easy,58,['Billy Currington'],2010-01-01,228493,0.363,0.606,0.497,0.0,1.0,0.106,-5.007,1.0,0.0278,125.058,4.0,0.181
5yEPktRqvIhko5QFF3aBhQ,Mean,58,['Taylor Swift'],2010-10-25,237733,0.452,0.568,0.761,0.0,4.0,0.217,-3.987,1.0,0.0459,163.974,4.0,0.789
0ZbmQnOlXM8liVcNVtNxmD,Don't You Wanna Stay (with Kelly Clarkson),57,['Jason Aldean'],2010-11-02,256440,0.129,0.445,0.631,0.0,11.0,0.0911,-4.798,1.0,0.0305,143.85,4.0,0.152
6TdjL9oRhA9YuddwXZkw1B,To Catch a Predator,60,['Insane Clown Posse'],2010-04-01,321413,0.177,0.532,0.934,0.0,6.0,0.685,-3.582,0.0,0.317,177.795,4.0,0.613
4sHOAALFZiNa4wukjPSBpq,Come Back Song,58,['Darius Rucker'],2010-01-01,235146,0.138,0.516,0.745,0.0,9.0,0.114,-5.674,1.0,0.0381,177.781,4.0,0.77
0nCZDQrlWA149QdGTdlsFU,One Day,57,['Matisyahu'],2010-01-12,207573,0.198,0.346,0.61,0.0,0.0,0.117,-5.818,1.0,0.15,68.552,4.0,0.235
4VDjyJjSmuly9xDI7zyMDK,Somewhere in the Middle,57,['Cody Jinks'],2010-06-28,300493,0.208,0.589,0.542,0.0,10.0,0.0819,-5.055,1.0,0.0228,83.985,3.0,0.36
5I0SHuT00cgXe7F2MUzEyH,En Preparacion,67,['Gerardo Ortiz'],2010,187280,0.536,0.732,0.87,0.0,0.0,0.177,-2.252,1.0,0.0595,118.034,3.0,0.962
3DrjZArsPsoqbLzUZZV1Id,Back To December,57,['Taylor Swift'],2010-10-25,293026,0.117,0.529,0.67,0.0,2.0,0.334,-4.663,1.0,0.0303,141.893,4.0,0.286
7eensGADN6jTkmrtPPFcBO,Enhorabuena,69,['Fidel Rueda'],2010-01-01,194626,0.632,0.852,0.292,1.11e-06,4.0,0.114,-6.724,1.0,0.048,140.006,4.0,0.954
4ozBdncjTFpDqzpREZ4LR4,My Body - 2020 Remaster,58,['Young the Giant'],2010-10-25,244455,0.000573,0.486,0.9,0.000314,10.0,0.571,-6.482,1.0,0.0768,130.0,4.0,0.533
1yBD8MNoNJGajzB5X83p9Z,Hola Beba,71,['Farruko'],2010-12-04,216320,0.099,0.747,0.528,0.0,6.0,0.0845,-8.267,0.0,0.0527,86.964,4.0,0.603
3fRIuTih8bzc0vtY9fHhvF,Talento De Televisión,72,['Willie Colón'],2010-06-08,279320,0.701,0.779,0.796,3.99e-05,2.0,0.0636,-6.675,1.0,0.0434,104.947,4.0,0.938
7Hr1Ignop7cymbE3FbOtXa,So Far Away,65,['Avenged Sevenfold'],2010-07-23,326813,0.00847,0.286,0.703,7.39e-05,4.0,0.142,-4.491,0.0,0.0348,151.297,4.0,0.259
10Ss7lQuGNNVshkN507X2J,TV,61,['Alex G'],2010-01-01,75524,0.892,0.673,0.537,0.333,7.0,0.43,-9.187,1.0,0.0486,142.977,4.0,0.846
14QX1ckbDIhqetvu5VZ3cP,In This Shirt,71,['The Irrepressibles'],2010-10-01,335146,0.691,0.293,0.394,0.382,9.0,0.157,-9.581,1.0,0.0299,80.168,4.0,0.0384
6iBWazas8QsDtBnjlXkrXk,The Sound Of Sunshine,57,['Michael Franti & Spearhead'],2010-01-01,225133,0.0164,0.673,0.902,0.0145,10.0,0.269,-4.886,1.0,0.0553,97.007,4.0,0.704
6njppEOeoUxbEx1BAXsF8p,Erase My Scars,60,['Evans Blue'],2010-07-27,204200,0.012,0.476,0.923,0.0157,0.0,0.165,-3.905,0.0,0.101,147.935,4.0,0.373
454h9zAIuTe1eJyw9iTnj4,Man Down,59,['Rihanna'],2010-11-16,266986,0.0406,0.479,0.906,0.0,0.0,0.051,-4.03,0.0,0.188,155.887,4.0,0.536
3rCNmRonlHN1TXQLcG3dSk,Hell Of A Life,63,['Kanye West'],2010-11-22,327786,0.00142,0.449,0.813,0.000172,8.0,0.106,-5.478,1.0,0.129,177.962,4.0,0.452
6IUiqtI8tE49sqGbmtrNd8,There Goes My Baby,60,['USHER'],2010-03-30,281293,0.175,0.626,0.52,0.0,9.0,0.13,-8.077,0.0,0.0892,77.468,4.0,0.257
4veeNpXDK1YRHMTJ1Cppsg,Buried Alive,63,['Avenged Sevenfold'],2010-07-23,404386,0.00116,0.607,0.804,0.0,9.0,0.159,-5.209,0.0,0.0296,139.983,4.0,0.469
2SUpC3UgKwLVOS2FtZif9N,Carry on Wayward Son,60,['Kansas'],2010,322093,0.00283,0.452,0.788,0.000116,7.0,0.441,-5.712,1.0,0.0326,126.739,4.0,0.793
6sQH5GFuqhvemSdP2oOfRi,Pretty Boy Swag,58,['Soulja Boy'],2010-01-01,236093,0.177,0.837,0.42,0.0,8.0,0.356,-5.158,1.0,0.0629,123.157,4.0,0.143
7iLY7fJbcWWIvXRbKZX0AY,Take Your Shirt Off,61,['Millionaires'],2010-09-07,199001,0.131,0.611,0.873,0.0,7.0,0.372,-4.456,0.0,0.0651,147.001,4.0,0.955
6hPSal3ragmfUt1I5mKZjn,Mojo So Dope,58,['Kid Cudi'],2010-11-09,210586,0.547,0.614,0.785,0.844,6.0,0.348,-8.224,0.0,0.0673,180.036,4.0,0.853
2EdZIRMxTX4lfbGzLLRh8f,2nd Sucks,59,['A Day To Remember'],2010-11-16,147626,0.000133,0.494,0.989,1.61e-06,7.0,0.571,-4.369,1.0,0.174,140.017,4.0,0.161
1nCSr7oGeUv7sUEoYuAJFF,Remember When,60,['Alan Jackson'],2010-11-19,271280,0.709,0.558,0.314,0.000319,2.0,0.193,-10.623,1.0,0.0295,125.59,4.0,0.267
7vWFaMq63AwkFDhS2OAg5u,The Time (Dirty Bit),69,['Black Eyed Peas'],2010-01-01,307640,0.0661,0.816,0.814,2.76e-06,6.0,0.602,-7.798,0.0,0.0663,127.978,4.0,0.436
50Jd7tX7dMu79Oknn7sXSW,Compartir,71,['Carla Morrison'],2010-10-26,257091,0.549,0.504,0.311,1.31e-06,11.0,0.19,-10.594,1.0,0.046,207.019,3.0,0.466
60OKW0mZiPFHVpHl3eHueg,Fix Me,57,['10 Years'],2010-01-01,215840,0.0012,0.448,0.84,0.0,1.0,0.0891,-3.939,0.0,0.0362,157.975,4.0,0.234
5fF0fb0VFihGDHFshDLi2Z,Mi Bendición,71,['Juan Luis Guerra 4.40'],2010-01-01,188373,0.782,0.826,0.439,0.0,0.0,0.107,-6.895,1.0,0.0339,124.758,4.0,0.803
2cmRpmO04TLaKPzmAzySYZ,Dance Yrself Clean,61,['LCD Soundsystem'],2010-05-17,536471,0.00557,0.739,0.611,0.725,11.0,0.04,-9.829,1.0,0.0622,98.004,4.0,0.794
6QbcLktLNe7eYqh8TjZeCd,It’s America,56,['Rodney Atkins'],2010-06-29,213786,0.0374,0.595,0.715,0.0,4.0,0.374,-13.863,1.0,0.0384,134.498,4.0,0.722
78844Rxxkl8STQUVbp4vXi,Ayye,60,['Mac Miller'],2010-08-13,165910,0.0613,0.764,0.719,0.0,10.0,0.0982,-6.939,0.0,0.0769,106.96,4.0,0.452
697zIbTO0LMhupzGblYREm,Imported Goods,61,['Action Bronson'],2010-08-27,249773,0.16,0.619,0.937,0.0,1.0,0.17,-5.835,1.0,0.355,93.294,4.0,0.677
4tL7NTZPdKd5kdYRQ6bgpO,Tattoos on This Town,56,['Jason Aldean'],2010-11-02,202466,0.0181,0.263,0.785,2.7e-05,2.0,0.0989,-4.404,1.0,0.0454,76.46,4.0,0.445
5JBH2osD5Y5AneMKPOfY1s,Blow Me Away - Soundtrack Version,56,['Breaking Benjamin'],2010-01-01,205680,0.00064,0.539,0.96,0.000899,5.0,0.113,-3.484,1.0,0.0535,99.135,4.0,0.471
6Ng777bqg8fwA7N7GyUDYm,Aunque Te Duela,68,['Fidel Rueda'],2010-01-01,199080,0.521,0.817,0.656,0.0,5.0,0.0594,-5.427,1.0,0.0399,94.976,4.0,0.777
3l4cnZdtNbVZgV3ICYh1Ni,Every Girl,56,['Turnpike Troubadours'],2010-08-31,225920,0.00631,0.482,0.844,0.0,7.0,0.189,-4.488,1.0,0.0336,174.963,4.0,0.81
2Msuiqt9sZojSKLVZcJp1l,Chop Chop Slide,59,['Insane Clown Posse'],2010-04-01,362693,0.113,0.964,0.785,5.39e-06,7.0,0.0563,-2.222,0.0,0.224,122.997,4.0,0.524
5iItYl3Q6wCnKVfpK1uNVf,The Suburbs,64,['Arcade Fire'],2010-07-01,315026,0.0565,0.619,0.686,0.0237,6.0,0.142,-6.125,0.0,0.0265,117.777,4.0,0.538
15AbuFJdFrbINydSMSqVhV,Aléjate de Mí,72,['Camila'],2010-02-09,258532,0.159,0.464,0.536,0.0,1.0,0.0969,-8.372,0.0,0.0472,145.772,4.0,0.252
1V4Bq9kYHMk9yILUp5z3o3,Waiting for the End,56,['Linkin Park'],2010-09-08,231680,0.0415,0.487,0.961,1.15e-06,4.0,0.553,-4.139,1.0,0.132,170.005,4.0,0.323
2EOMe4XAS7U6UA1mhDs9tP,Despicable Me,56,['Pharrell Williams'],2010-01-01,252973,0.0481,0.782,0.333,0.0,11.0,0.102,-12.283,0.0,0.115,84.99,4.0,0.32
1T8PwF3JhIiWwBhun23RNe,Impossible,63,['Shontelle'],2010-01-01,226533,0.385,0.6,0.624,0.0,8.0,0.125,-3.631,1.0,0.0334,90.036,4.0,0.529
3HBZIY3FVzXu6YjhExNqWe,Vixen,59,['Miguel'],2010-11-26,181533,0.392,0.427,0.499,0.0,0.0,0.389,-6.213,0.0,0.0601,82.523,4.0,0.338
4rwpZEcnalkuhPyGkEdhu0,Scary Monsters and Nice Sprites,58,['Skrillex'],2010-12-21,243353,0.00336,0.523,0.944,0.557,7.0,0.119,-3.581,0.0,0.0837,139.997,4.0,0.324
3n9ABQpqK6EgaOPEtfzD4I,Art Is Dead,60,['Bo Burnham'],2010-10-19,152893,0.844,0.523,0.616,0.0,4.0,0.936,-6.167,1.0,0.0566,85.531,4.0,0.703
7LCymER3kimMSSMBnuyEub,Millonario De Amor,64,"['Sergio Vega ""El Shaka""']",2010-01-01,222866,0.429,0.638,0.588,0.0,5.0,0.31,-2.282,1.0,0.0359,154.162,3.0,0.904
1Agu4u8a8Qm28zq5JtwaVv,¿A Dónde Vamos A Parar?,69,['Marco Antonio Solís'],2010-01-01,228920,0.458,0.383,0.482,0.00381,0.0,0.121,-4.979,1.0,0.0286,143.916,4.0,0.181
3MGJF1CDFGfjXESL2Heva0,F**kin' Perfect,63,['P!nk'],2010-11-12,213413,0.0412,0.565,0.646,0.0,7.0,0.362,-4.749,1.0,0.0335,91.973,4.0,0.481
1I7JVzjG70FM9NrgSY5von,Wait so Long,56,['Trampled by Turtles'],2010-04-13,206400,0.506,0.257,0.921,5.57e-06,9.0,0.139,-5.907,0.0,0.302,189.53,4.0,0.318
0t7kjpVLgOYITrSfFCoBEA,Gee,65,"[""Girls' Generation""]",2010-01-28,201160,0.281,0.756,0.93,0.0,1.0,0.11,-1.082,0.0,0.0274,99.988,4.0,0.737
1jK5cA9aDKlBYMPQ5o0BaE,Creí,62,['El Trono de Mexico'],2010-01-01,199493,0.381,0.726,0.64,9.69e-06,4.0,0.291,-5.242,1.0,0.0377,122.083,4.0,0.837
6VQ2fI8goSX8mpSvytXkXR,Idilio,69,['Willie Colón'],2010-06-08,308693,0.552,0.527,0.715,0.00622,5.0,0.085,-8.309,0.0,0.0398,93.979,4.0,0.904
2QTDuJIGKUjR7E2Q6KupIh,Test Drive - From How To Train Your Dragon Music From The Motion Picture,64,['John Powell'],2010-01-01,156306,0.0249,0.259,0.583,0.978,2.0,0.328,-9.489,1.0,0.0418,111.153,4.0,0.24
2ZhswJTKMkNNTAjrTmPhOJ,Knives and Pens,60,['Black Veil Brides'],2010-07-20,255840,0.000351,0.417,0.976,0.000117,2.0,0.074,-4.696,0.0,0.0665,186.081,4.0,0.463
2LcmUm7w5WNAJe08nkSmvq,I'm Yours,57,['The Green'],2010-02-02,220817,0.173,0.846,0.384,0.0,10.0,0.0828,-10.301,1.0,0.0688,123.051,4.0,0.674
7ElF5zxOwYP4qVSWVvse3W,Break Your Heart,69,['Taio Cruz'],2010-01-01,201546,0.0328,0.607,0.934,0.0,3.0,0.0906,-4.217,1.0,0.0314,122.003,4.0,0.568
2vtB7ASUDlJkTB7sn1yugu,Comandos Del M.P (500 Balazos),62,['Voz De Mando'],2010-01-01,139493,0.255,0.854,0.857,0.0,10.0,0.12,-2.498,1.0,0.0509,116.996,3.0,0.964
4WnY4W5KrqglCdIus8X9Bo,You Don't Know Her Like I Do,55,['Brantley Gilbert'],2010,286520,0.022,0.49,0.716,0.00048,4.0,0.0526,-6.681,1.0,0.0441,74.988,4.0,0.288
0dBW6ZsW8skfvoRfgeerBF,Mine,55,['Taylor Swift'],2010-10-25,230706,0.00265,0.624,0.757,1.87e-06,7.0,0.189,-2.94,1.0,0.0296,121.07,4.0,0.658
4KKuTZghPZvjDoMBIIR2g1,Te Recordaré,64,['El Trono de Mexico'],2010-01-01,200400,0.133,0.724,0.591,7.46e-05,0.0,0.2,-5.277,1.0,0.0342,135.144,4.0,0.963
4rdE7Rtddm0BXwj6RBFSxL,Hallelujah,57,['Ryan Bingham'],2010-01-01,300453,0.735,0.615,0.41,4.52e-05,11.0,0.103,-12.057,1.0,0.0313,128.855,4.0,0.274
0Iahiy5y1VEmuwTFb65tG8,Give Me Faith,59,['Elevation Worship'],2010-09-07,294800,0.0188,0.484,0.61,0.0,9.0,0.0985,-5.776,1.0,0.0266,145.992,4.0,0.339
2tP2rytUFVm6lhCznfLbv6,Falling,54,['Iration'],2010-03-16,240760,0.00765,0.799,0.416,2.07e-06,7.0,0.122,-9.547,1.0,0.0428,125.01,4.0,0.818
